"time"," Nmr"," Ntr"," N1"," N2"," N3"," Tmr"," Ttr"," T1"," T2"," T3"," TG"
35.856,14244.5,14244.2,14244.5,14244.5,14244.5,-73.6668,-6.92104,0.642109,0.554995,0.642109,0
35.904,14244.5,14244.1,14244.6,14244.6,14244.6,-73.6733,-6.94691,0.64252,0.555344,0.64252,0
35.952,14244.5,14244.5,14244.5,14244.5,14244.5,-73.6792,-6.96024,0.642752,0.55554,0.642752,0
36,14244.4,14245,14244.4,14244.4,14244.4,-73.6797,-6.94306,0.642515,0.555336,0.642515,0
36.048,14244.4,14244.9,14244.5,14244.5,14244.5,-73.6792,-6.9173,0.642151,0.555025,0.642151,0
36.096,14244.4,14244.4,14244.6,14244.6,14244.6,-73.6851,-6.916,0.642175,0.555048,0.642175,0
36.144,14244.4,14244.1,14244.7,14244.7,14244.7,-73.6964,-6.93993,0.642593,0.555409,0.642593,0
36.192,14244.5,14244.4,14244.5,14244.5,14244.5,-73.7037,-6.95673,0.642882,0.555659,0.642882,0
36.24,14244.5,14244.8,14244.3,14244.3,14244.3,-73.701,-6.94377,0.64268,0.555486,0.64268,0
36.288,14244.5,14244.8,14244.3,14244.3,14244.3,-73.6923,-6.91805,0.642256,0.555122,0.642256,0
36.336,14244.5,14244.3,14244.4,14244.4,14244.4,-73.6867,-6.91384,0.642156,0.555034,0.642156,0
36.384,14244.5,14243.9,14244.5,14244.5,14244.5,-73.6868,-6.93737,0.642487,0.555315,0.642487,0
36.432,14244.5,14244.2,14244.4,14244.4,14244.4,-73.686,-6.9585,0.642778,0.555562,0.642778,0
36.48,14244.5,14244.7,14244.3,14244.3,14244.3,-73.6786,-6.95032,0.642608,0.555416,0.642608,0
36.528,14244.5,14244.8,14244.3,14244.3,14244.3,-73.6686,-6.92442,0.642171,0.555043,0.642171,0
36.576,14244.5,14244.4,14244.5,14244.5,14244.5,-73.6654,-6.9155,0.642022,0.554918,0.642022,0
36.624,14244.4,14244.1,14244.7,14244.7,14244.7,-73.6723,-6.93546,0.642351,0.555202,0.642351,0
36.672,14244.4,14244.3,14244.6,14244.6,14244.6,-73.682,-6.9577,0.642734,0.555532,0.642734,0
36.72,14244.4,14244.8,14244.5,14244.5,14244.5,-73.6863,-6.95226,0.64269,0.555494,0.64269,0
36.768,14244.4,14245,14244.4,14244.4,14244.4,-73.6856,-6.92545,0.64231,0.555166,0.64231,0
36.816,14244.4,14244.6,14244.5,14244.5,14244.5,-73.6875,-6.91169,0.642133,0.555012,0.642133,0
36.864,14244.4,14244.1,14244.6,14244.6,14244.6,-73.6955,-6.92831,0.642425,0.555261,0.642425,0
36.912,14244.5,14244.2,14244.6,14244.6,14244.6,-73.7029,-6.95281,0.642824,0.555602,0.642824,0
36.96,14244.5,14244.6,14244.4,14244.4,14244.4,-73.7015,-6.95269,0.642811,0.555592,0.642811,0
37.008,14244.5,14244.8,14244.3,14244.3,14244.3,-73.6916,-6.92831,0.642395,0.555238,0.642395,0
37.056,14244.5,14244.5,14244.3,14244.3,14244.3,-73.6822,-6.9124,0.642102,0.554989,0.642102,0
37.104,14244.5,14244,14244.5,14244.5,14244.5,-73.6798,-6.92678,0.642285,0.555147,0.642285,0
37.152,14244.5,14244,14244.5,14244.5,14244.5,-73.681,-6.9534,0.642667,0.555474,0.642667,0
37.2,14244.5,14244.5,14244.4,14244.4,14244.4,-73.6782,-6.95799,0.642711,0.55551,0.642711,0
37.248,14244.5,14244.9,14244.3,14244.3,14244.3,-73.6708,-6.93511,0.642336,0.555186,0.642336,0
37.296,14244.4,14244.7,14244.4,14244.4,14244.4,-73.6667,-6.91518,0.642028,0.55492,0.642028,0
37.344,14244.4,14244.2,14244.6,14244.6,14244.6,-73.6724,-6.92435,0.642199,0.555066,0.642199,0
37.392,14244.4,14244.2,14244.7,14244.7,14244.7,-73.684,-6.95,0.642644,0.555448,0.642644,0
37.44,14244.4,14244.6,14244.5,14244.5,14244.5,-73.6919,-6.95751,0.642806,0.555589,0.642806,0
37.488,14244.4,14245,14244.4,14244.4,14244.4,-73.692,-6.93607,0.642506,0.555335,0.642506,0
37.536,14244.4,14244.7,14244.4,14244.4,14244.4,-73.6904,-6.91311,0.642172,0.55505,0.642172,0
37.584,14244.4,14244.2,14244.6,14244.6,14244.6,-73.6937,-6.91827,0.642268,0.555134,0.642268,0
37.632,14244.5,14244,14244.6,14244.6,14244.6,-73.6997,-6.94445,0.64268,0.555485,0.64268,0
37.68,14244.5,14244.4,14244.4,14244.4,14244.4,-73.6999,-6.9572,0.642861,0.555638,0.642861,0
37.728,14244.5,14244.8,14244.2,14244.2,14244.2,-73.6907,-6.94017,0.642556,0.555373,0.642556,0
37.776,14244.5,14244.6,14244.3,14244.3,14244.3,-73.679,-6.91656,0.642139,0.555014,0.642139,0
37.824,14244.5,14244.2,14244.5,14244.5,14244.5,-73.6738,-6.9184,0.642126,0.555004,0.642126,0
37.872,14244.5,14244,14244.5,14244.5,14244.5,-73.676,-6.94412,0.642501,0.555327,0.642501,0
37.92,14244.5,14244.3,14244.5,14244.5,14244.5,-73.6778,-6.96047,0.642743,0.555536,0.642743,0
37.968,14244.4,14244.8,14244.3,14244.3,14244.3,-73.6744,-6.94623,0.642517,0.555345,0.642517,0
38.016,14244.4,14244.8,14244.4,14244.4,14244.4,-73.6704,-6.92016,0.642123,0.555008,0.642123,0
38.064,14244.4,14244.4,14244.6,14244.6,14244.6,-73.674,-6.91625,0.642095,0.554983,0.642095,0
38.112,14244.4,14244.1,14244.7,14244.7,14244.7,-73.6854,-6.93895,0.642498,0.555327,0.642498,0
38.16,14244.4,14244.4,14244.6,14244.6,14244.6,-73.6957,-6.95746,0.642834,0.555612,0.642834,0
38.208,14244.4,14244.8,14244.4,14244.4,14244.4,-73.6975,-6.9465,0.642695,0.555491,0.642695,0
38.256,14244.4,14244.9,14244.3,14244.3,14244.3,-73.6933,-6.91984,0.642291,0.555145,0.642291,0
38.304,14244.5,14244.4,14244.5,14244.5,14244.5,-73.6916,-6.91223,0.642171,0.555044,0.642171,0
38.352,14244.5,14244,14244.6,14244.6,14244.6,-73.6947,-6.93369,0.642494,0.555323,0.642494,0
38.4,14244.5,14244.1,14244.5,14244.5,14244.5,-73.6962,-6.95625,0.642819,0.555604,0.642819,0
38.448,14244.5,14244.6,14244.3,14244.3,14244.3,-73.6893,-6.95082,0.642692,0.555496,0.642692,0
38.496,14244.5,14244.8,14244.2,14244.2,14244.2,-73.6773,-6.92539,0.642247,0.555114,0.642247,0
38.544,14244.5,14244.4,14244.4,14244.4,14244.4,-73.6698,-6.91437,0.642038,0.554933,0.642038,0
38.592,14244.5,14244,14244.6,14244.6,14244.6,-73.6716,-6.93301,0.642313,0.555166,0.642313,0
38.64,14244.4,14244.2,14244.5,14244.5,14244.5,-73.6772,-6.95717,0.642694,0.55549,0.642694,0
38.688,14244.4,14244.7,14244.4,14244.4,14244.4,-73.6785,-6.95506,0.642674,0.555473,0.642674,0
38.736,14244.4,14245,14244.4,14244.4,14244.4,-73.6759,-6.92918,0.642292,0.555147,0.642292,0
38.784,14244.4,14244.6,14244.5,14244.5,14244.5,-73.6771,-6.91306,0.642075,0.554963,0.642075,0
38.832,14244.4,14244.1,14244.6,14244.6,14244.6,-73.6863,-6.92715,0.642339,0.555192,0.642339,0
38.88,14244.4,14244.2,14244.6,14244.6,14244.6,-73.6974,-6.95202,0.642769,0.555562,0.642769,0
38.928,14244.4,14244.6,14244.4,14244.4,14244.4,-73.7011,-6.95412,0.642825,0.555611,0.642825,0
38.976,14244.4,14244.9,14244.3,14244.3,14244.3,-73.6959,-6.9302,0.642453,0.55529,0.642453,0
39.024,14244.5,14244.5,14244.4,14244.4,14244.4,-73.6897,-6.91167,0.642148,0.555026,0.642148,0
39.072,14244.5,14244,14244.5,14244.5,14244.5,-73.689,-6.92321,0.642305,0.555159,0.642305,0
39.12,14244.5,14244,14244.5,14244.5,14244.5,-73.6907,-6.95015,0.642696,0.555492,0.642696,0
39.168,14244.5,14244.4,14244.3,14244.3,14244.3,-73.6871,-6.95774,0.642775,0.55556,0.642775,0
39.216,14244.5,14244.8,14244.2,14244.2,14244.2,-73.6769,-6.93681,0.642406,0.555245,0.642406,0
39.264,14244.5,14244.6,14244.3,14244.3,14244.3,-73.6682,-6.91572,0.642045,0.554939,0.642045,0
39.312,14244.4,14244.1,14244.5,14244.5,14244.5,-73.6687,-6.92281,0.642148,0.555029,0.642148,0
39.36,14244.4,14244.1,14244.6,14244.6,14244.6,-73.6765,-6.94891,0.64257,0.555391,0.64257,0
39.408,14244.4,14244.5,14244.5,14244.5,14244.5,-73.6825,-6.95942,0.642762,0.555555,0.642762,0
39.456,14244.4,14244.9,14244.4,14244.4,14244.4,-73.6824,-6.93997,0.64249,0.555319,0.64249,0
39.504,14244.4,14244.8,14244.4,14244.4,14244.4,-73.6816,-6.91547,0.642142,0.555019,0.642142,0
39.552,14244.4,14244.3,14244.6,14244.6,14244.6,-73.6871,-6.91741,0.642211,0.555076,0.642211,0
39.6,14244.4,14244.1,14244.6,14244.6,14244.6,-73.6971,-6.94247,0.642635,0.55544,0.642635,0
39.648,14244.4,14244.4,14244.5,14244.5,14244.5,-73.7023,-6.95703,0.642877,0.555649,0.642877,0
39.696,14244.4,14244.8,14244.3,14244.3,14244.3,-73.6976,-6.94166,0.642627,0.555437,0.642627,0
39.744,14244.5,14244.7,14244.3,14244.3,14244.3,-73.6883,-6.91675,0.642208,0.555081,0.642208,0
39.792,14244.5,14244.2,14244.4,14244.4,14244.4,-73.6834,-6.91562,0.642155,0.555037,0.642155,0
39.84,14244.5,14243.9,14244.5,14244.5,14244.5,-73.6844,-6.94045,0.642511,0.55534,0.642511,0
39.888,14244.5,14244.2,14244.4,14244.4,14244.4,-73.6841,-6.95932,0.642774,0.555563,0.642774,0
39.936,14244.5,14244.7,14244.3,14244.3,14244.3,-73.6775,-6.94811,0.642568,0.555384,0.642568,0
39.984,14244.4,14244.8,14244.3,14244.3,14244.3,-73.669,-6.92218,0.642144,0.555018,0.642144,0
40.032,14244.4,14244.4,14244.5,14244.5,14244.5,-73.6679,-6.91603,0.642049,0.554937,0.642049,0
40.08,14244.4,14244,14244.6,14244.6,14244.6,-73.6761,-6.9377,0.642413,0.55525,0.642413,0
40.128,14244.4,14244.3,14244.6,14244.6,14244.6,-73.6856,-6.9582,0.642769,0.555558,0.642769,0
40.176,14244.4,14244.8,14244.4,14244.4,14244.4,-73.6887,-6.94983,0.642674,0.555479,0.642674,0
40.224,14244.4,14244.9,14244.4,14244.4,14244.4,-73.6869,-6.92283,0.642282,0.555145,0.642282,0
40.272,14244.4,14244.5,14244.5,14244.5,14244.5,-73.6882,-6.91204,0.642141,0.555024,0.642141,0
40.32,14244.4,14244,14244.6,14244.6,14244.6,-73.6951,-6.93108,0.64246,0.555295,0.64246,0
40.368,14244.4,14244.2,14244.5,14244.5,14244.5,-73.701,-6.9545,0.642832,0.555611,0.642832,0
40.416,14244.5,14244.6,14244.3,14244.3,14244.3,-73.6979,-6.95143,0.642767,0.555553,0.642767,0
40.464,14244.5,14244.8,14244.2,14244.2,14244.2,-73.6874,-6.92627,0.642337,0.555185,0.642337,0
40.512,14244.5,14244.4,14244.3,14244.3,14244.3,-73.679,-6.91283,0.642086,0.55497,0.642086,0
40.56,14244.5,14243.9,14244.5,14244.5,14244.5,-73.6781,-6.92961,0.642314,0.555167,0.642314,0
40.608,14244.4,14244,14244.5,14244.5,14244.5,-73.6805,-6.95526,0.642689,0.555491,0.642689,0
40.656,14244.4,14244.6,14244.3,14244.3,14244.3,-73.6784,-6.95658,0.642692,0.555495,0.642692,0
40.704,14244.4,14244.9,14244.3,14244.3,14244.3,-73.672,-6.9322,0.642303,0.555162,0.642303,0
40.752,14244.4,14244.6,14244.4,14244.4,14244.4,-73.6694,-6.91432,0.642034,0.554931,0.642034,0
40.8,14244.4,14244.1,14244.6,14244.6,14244.6,-73.6763,-6.92622,0.642252,0.555115,0.642252,0
40.848,14244.4,14244.1,14244.6,14244.6,14244.6,-73.6876,-6.95162,0.642693,0.55549,0.642693,0
40.896,14244.4,14244.6,14244.5,14244.5,14244.5,-73.6938,-6.95627,0.642805,0.555585,0.642805,0
40.944,14244.4,14244.9,14244.3,14244.3,14244.3,-73.6923,-6.93326,0.642471,0.555299,0.642471,0
40.992,14244.4,14244.6,14244.4,14244.4,14244.4,-73.6896,-6.91228,0.642157,0.555032,0.642157,0
41.04,14244.4,14244.1,14244.5,14244.5,14244.5,-73.6923,-6.9206,0.642292,0.555151,0.642292,0
41.088,14244.4,14244,14244.5,14244.5,14244.5,-73.6974,-6.94716,0.642701,0.555503,0.642701,0
41.136,14244.4,14244.4,14244.4,14244.4,14244.4,-73.6964,-6.95717,0.642833,0.555617,0.642833,0
41.184,14244.5,14244.8,14244.2,14244.2,14244.2,-73.6868,-6.93798,0.642494,0.555325,0.642494,0
41.232,14244.5,14244.6,14244.3,14244.3,14244.3,-73.6761,-6.91561,0.642102,0.554988,0.642102,0
41.28,14244.4,14244.1,14244.5,14244.5,14244.5,-73.6729,-6.92035,0.642146,0.555022,0.642146,0
41.328,14244.4,14244,14244.5,14244.5,14244.5,-73.6767,-6.94661,0.642542,0.55536,0.642542,0
41.376,14244.4,14244.4,14244.4,14244.4,14244.4,-73.6793,-6.9602,0.642752,0.555539,0.642752,0
41.424,14244.4,14244.9,14244.3,14244.3,14244.3,-73.6763,-6.94333,0.642493,0.555319,0.642493,0
41.472,14244.4,14244.8,14244.4,14244.4,14244.4,-73.6731,-6.91805,0.642114,0.554997,0.642114,0
41.52,14244.4,14244.3,14244.6,14244.6,14244.6,-73.6774,-6.91722,0.642134,0.555017,0.642134,0
41.568,14244.4,14244.1,14244.6,14244.6,14244.6,-73.6885,-6.94123,0.642551,0.555376,0.642551,0
41.616,14244.4,14244.4,14244.5,14244.5,14244.5,-73.6971,-6.95766,0.642845,0.555627,0.642845,0
41.664,14244.4,14244.8,14244.3,14244.3,14244.3,-73.6968,-6.94415,0.642655,0.555462,0.642655,0
41.712,14244.4,14244.8,14244.3,14244.3,14244.3,-73.6914,-6.91804,0.64225,0.555113,0.64225,0
41.76,14244.4,14244.3,14244.4,14244.4,14244.4,-73.6893,-6.9136,0.642173,0.555045,0.642173,0
41.808,14244.4,14243.9,14244.5,14244.5,14244.5,-73.6922,-6.93682,0.64252,0.555341,0.64252,0
41.856,14244.4,14244.2,14244.4,14244.4,14244.4,-73.6931,-6.95753,0.642817,0.555596,0.642817,0
41.904,14244.5,14244.7,14244.2,14244.2,14244.2,-73.6861,-6.94907,0.642645,0.555452,0.642645,0
41.952,14244.4,14244.7,14244.2,14244.2,14244.2,-73.675,-6.92335,0.642202,0.555074,0.642202,0
42,14244.4,14244.3,14244.4,14244.4,14244.4,-73.6696,-6.91499,0.642044,0.554941,0.642044,0
42.048,14244.4,14244,14244.6,14244.6,14244.6,-73.6734,-6.93552,0.642359,0.555211,0.642359,0
42.096,14244.4,14244.2,14244.5,14244.5,14244.5,-73.6797,-6.95809,0.642723,0.555521,0.642723,0
42.144,14244.4,14244.7,14244.4,14244.4,14244.4,-73.681,-6.95283,0.64266,0.555464,0.64266,0
42.192,14244.4,14244.9,14244.3,14244.3,14244.3,-73.6784,-6.92628,0.64227,0.555128,0.64227,0
42.24,14244.4,14244.5,14244.5,14244.5,14244.5,-73.6798,-6.91282,0.642092,0.554975,0.642092,0
42.288,14244.4,14244.1,14244.6,14244.6,14244.6,-73.6886,-6.92948,0.64239,0.555231,0.64239,0
42.336,14244.4,14244.2,14244.6,14244.6,14244.6,-73.6982,-6.95358,0.642798,0.555582,0.642798,0
42.384,14244.4,14244.6,14244.4,14244.4,14244.4,-73.6997,-6.9528,0.642797,0.555584,0.642797,0
42.432,14244.4,14244.8,14244.3,14244.3,14244.3,-73.6931,-6.9279,0.642399,0.555245,0.642399,0
42.48,14244.4,14244.5,14244.3,14244.3,14244.3,-73.6866,-6.91178,0.642126,0.555011,0.642126,0
42.528,14244.4,14244,14244.5,14244.5,14244.5,-73.6864,-6.92606,0.642324,0.55518,0.642324,0
42.576,14244.4,14244,14244.5,14244.5,14244.5,-73.6884,-6.95249,0.64271,0.555508,0.64271,0
42.624,14244.4,14244.5,14244.3,14244.3,14244.3,-73.6849,-6.95693,0.642747,0.555537,0.642747,0
42.672,14244.4,14244.8,14244.2,14244.2,14244.2,-73.6755,-6.93423,0.64236,0.555204,0.64236,0
42.72,14244.4,14244.6,14244.3,14244.3,14244.3,-73.6686,-6.91488,0.642038,0.554928,0.642038,0
42.768,14244.4,14244.1,14244.5,14244.5,14244.5,-73.6712,-6.92472,0.642194,0.555063,0.642194,0
42.816,14244.4,14244.1,14244.6,14244.6,14244.6,-73.6798,-6.95075,0.642622,0.555432,0.642622,0
42.864,14244.4,14244.5,14244.4,14244.4,14244.4,-73.6853,-6.95834,0.642768,0.55556,0.642768,0
42.912,14244.4,14244.9,14244.3,14244.3,14244.3,-73.6845,-6.93692,0.642461,0.555298,0.642461,0
42.96,14244.4,14244.7,14244.4,14244.4,14244.4,-73.6832,-6.91404,0.642132,0.555016,0.642132,0
43.008,14244.4,14244.2,14244.6,14244.6,14244.6,-73.6883,-6.91919,0.642243,0.555109,0.642243,0
43.056,14244.4,14244,14244.6,14244.6,14244.6,-73.6971,-6.94499,0.64267,0.555472,0.64267,0
43.104,14244.4,14244.4,14244.4,14244.4,14244.4,-73.7004,-6.95707,0.642865,0.555637,0.642865,0
43.152,14244.4,14244.8,14244.2,14244.2,14244.2,-73.6942,-6.93946,0.642572,0.555386,0.642572,0
43.2,14244.4,14244.6,14244.3,14244.3,14244.3,-73.6848,-6.91564,0.642169,0.555042,0.642169,0
43.248,14244.4,14244.1,14244.4,14244.4,14244.4,-73.6809,-6.91755,0.642165,0.555041,0.642165,0
43.296,14244.4,14243.9,14244.5,14244.5,14244.5,-73.6829,-6.94335,0.64254,0.555364,0.64254,0
43.344,14244.4,14244.3,14244.4,14244.4,14244.4,-73.6831,-6.9597,0.64277,0.555563,0.64277,0
43.392,14244.4,14244.8,14244.3,14244.3,14244.3,-73.6771,-6.94564,0.642529,0.555356,0.642529,0
43.44,14244.4,14244.8,14244.3,14244.3,14244.3,-73.6701,-6.92008,0.64212,0.555003,0.64212,0
43.488,14244.4,14244.3,14244.5,14244.5,14244.5,-73.6707,-6.91684,0.64208,0.554966,0.64208,0
43.536,14244.4,14244,14244.6,14244.6,14244.6,-73.6797,-6.93996,0.642471,0.555299,0.642471,0
43.584,14244.4,14244.3,14244.5,14244.5,14244.5,-73.6886,-6.95847,0.642797,0.555578,0.642797,0
43.632,14244.4,14244.8,14244.4,14244.4,14244.4,-73.6903,-6.94731,0.642653,0.555455,0.642653,0
43.68,14244.4,14244.9,14244.3,14244.3,14244.3,-73.6875,-6.9205,0.642256,0.555118,0.642256,0
43.728,14244.4,14244.4,14244.5,14244.5,14244.5,-73.6882,-6.9128,0.642152,0.555032,0.642152,0
43.776,14244.4,14244,14244.6,14244.6,14244.6,-73.6944,-6.93395,0.642493,0.555326,0.642493,0
43.824,14244.4,14244.2,14244.5,14244.5,14244.5,-73.6988,-6.95593,0.642834,0.555618,0.642834,0
43.872,14244.4,14244.6,14244.3,14244.3,14244.3,-73.6945,-6.94992,0.642718,0.555517,0.642718,0
43.92,14244.4,14244.7,14244.2,14244.2,14244.2,-73.6839,-6.92428,0.642282,0.555141,0.642282,0
43.968,14244.4,14244.3,14244.3,14244.3,14244.3,-73.6767,-6.91346,0.642078,0.554963,0.642078,0
44.016,14244.4,14243.9,14244.5,14244.5,14244.5,-73.6774,-6.93241,0.642349,0.555194,0.642349,0
44.064,14244.4,14244.1,14244.5,14244.5,14244.5,-73.6807,-6.95676,0.642714,0.555508,0.642714,0
44.112,14244.4,14244.6,14244.3,14244.3,14244.3,-73.6791,-6.95482,0.642674,0.555475,0.642674,0
44.16,14244.4,14244.9,14244.3,14244.3,14244.3,-73.6735,-6.92933,0.642275,0.555136,0.642275,0
44.208,14244.4,14244.5,14244.4,14244.4,14244.4,-73.6721,-6.91378,0.642046,0.554942,0.642046,0
44.256,14244.4,14244.1,14244.6,14244.6,14244.6,-73.6797,-6.92828,0.642305,0.555164,0.642305,0
44.304,14244.4,14244.1,14244.6,14244.6,14244.6,-73.6904,-6.95312,0.642732,0.55553,0.642732,0
44.352,14244.4,14244.6,14244.4,14244.4,14244.4,-73.6949,-6.95486,0.642791,0.555578,0.642791,0
44.4,14244.4,14244.9,14244.3,14244.3,14244.3,-73.6918,-6.93057,0.642429,0.555265,0.642429,0
44.448,14244.4,14244.6,14244.4,14244.4,14244.4,-73.6884,-6.91184,0.642143,0.555018,0.642143,0
44.496,14244.4,14244,14244.5,14244.5,14244.5,-73.6908,-6.92315,0.642318,0.555169,0.642318,0
44.544,14244.4,14244,14244.5,14244.5,14244.5,-73.6952,-6.94967,0.642722,0.555516,0.642722,0
44.592,14244.4,14244.4,14244.3,14244.3,14244.3,-73.6933,-6.95677,0.642806,0.55559,0.642806,0
44.64,14244.4,14244.8,14244.2,14244.2,14244.2,-73.6836,-6.93565,0.642438,0.555277,0.642438,0
44.688,14244.4,14244.5,14244.3,14244.3,14244.3,-73.6742,-6.91482,0.642076,0.554968,0.642076,0
44.736,14244.4,14244.1,14244.5,14244.5,14244.5,-73.673,-6.9224,0.642173,0.555051,0.642173,0
44.784,14244.4,14244,14244.5,14244.5,14244.5,-73.678,-6.94887,0.642582,0.555399,0.642582,0
44.832,14244.4,14244.4,14244.4,14244.4,14244.4,-73.681,-6.95957,0.642755,0.555544,0.642755,0
44.88,14244.4,14244.9,14244.3,14244.3,14244.3,-73.6782,-6.94035,0.642465,0.555294,0.642465,0
44.928,14244.4,14244.7,14244.4,14244.4,14244.4,-73.6755,-6.91625,0.642109,0.554988,0.642109,0
44.976,14244.4,14244.2,14244.5,14244.5,14244.5,-73.6803,-6.91853,0.642176,0.555047,0.642176,0
45.024,14244.4,14244,14244.6,14244.6,14244.6,-73.6908,-6.94354,0.642602,0.555415,0.642602,0
45.072,14244.4,14244.4,14244.5,14244.5,14244.5,-73.6977,-6.95765,0.64285,0.55563,0.64285,0
45.12,14244.4,14244.8,14244.3,14244.3,14244.3,-73.6955,-6.94175,0.642611,0.555427,0.642611,0
45.168,14244.4,14244.7,14244.3,14244.3,14244.3,-73.6891,-6.91652,0.642211,0.555084,0.642211,0
45.216,14244.4,14244.2,14244.4,14244.4,14244.4,-73.687,-6.91524,0.642178,0.555054,0.642178,0
45.264,14244.4,14243.9,14244.5,14244.5,14244.5,-73.6901,-6.93986,0.642546,0.555366,0.642546,0
45.312,14244.4,14244.2,14244.4,14244.4,14244.4,-73.6907,-6.95841,0.642811,0.555591,0.642811,0
45.36,14244.4,14244.7,14244.2,14244.2,14244.2,-73.6836,-6.94704,0.6426,0.555409,0.6426,0
45.408,14244.4,14244.7,14244.2,14244.2,14244.2,-73.6737,-6.92139,0.642167,0.555039,0.642167,0
45.456,14244.4,14244.3,14244.4,14244.4,14244.4,-73.6702,-6.91581,0.642062,0.554951,0.642062,0
45.504,14244.4,14244,14244.6,14244.6,14244.6,-73.6755,-6.93798,0.642411,0.555253,0.642411,0
45.552,14244.4,14244.2,14244.5,14244.5,14244.5,-73.6823,-6.95871,0.64275,0.555545,0.64275,0
45.6,14244.4,14244.8,14244.3,14244.3,14244.3,-73.6832,-6.95042,0.642641,0.555452,0.642641,0
45.648,14244.4,14244.9,14244.3,14244.3,14244.3,-73.6803,-6.92359,0.642245,0.555111,0.642245,0
45.696,14244.4,14244.4,14244.5,14244.5,14244.5,-73.6818,-6.91301,0.642108,0.554992,0.642108,0
45.744,14244.4,14244,14244.6,14244.6,14244.6,-73.6901,-6.93199,0.642437,0.555271,0.642437,0
45.792,14244.4,14244.2,14244.5,14244.5,14244.5,-73.6982,-6.95497,0.642819,0.555597,0.642819,0
45.84,14244.4,14244.6,14244.3,14244.3,14244.3,-73.6978,-6.95128,0.642764,0.555551,0.642764,0
45.888,14244.4,14244.8,14244.2,14244.2,14244.2,-73.6901,-6.92571,0.642349,0.555197,0.642349,0
45.936,14244.4,14244.4,14244.3,14244.3,14244.3,-73.6839,-6.91217,0.642112,0.554996,0.642112,0
45.984,14244.4,14243.9,14244.5,14244.5,14244.5,-73.6844,-6.92894,0.642349,0.555202,0.642349,0
46.032,14244.4,14244,14244.5,14244.5,14244.5,-73.6868,-6.95449,0.642724,0.555524,0.642724,0
46.08,14244.4,14244.5,14244.3,14244.3,14244.3,-73.6835,-6.95573,0.642718,0.555517,0.642718,0
46.128,14244.4,14244.8,14244.2,14244.2,14244.2,-73.6749,-6.93159,0.642317,0.555171,0.642317,0
46.176,14244.4,14244.5,14244.4,14244.4,14244.4,-73.6697,-6.91428,0.642037,0.554929,0.642037,0
46.224,14244.4,14244.1,14244.5,14244.5,14244.5,-73.6738,-6.92676,0.642243,0.555104,0.642243,0
46.272,14244.4,14244.1,14244.6,14244.6,14244.6,-73.6829,-6.95242,0.642669,0.555469,0.642669,0
46.32,14244.4,14244.6,14244.4,14244.4,14244.4,-73.6877,-6.95703,0.642769,0.555556,0.642769,0
46.368,14244.4,14244.9,14244.3,14244.3,14244.3,-73.6858,-6.93395,0.642431,0.555269,0.642431,0
46.416,14244.4,14244.6,14244.4,14244.4,14244.4,-73.6842,-6.91301,0.642125,0.555009,0.642125,0
46.464,14244.4,14244.1,14244.5,14244.5,14244.5,-73.6889,-6.92126,0.642275,0.555139,0.642275,0
46.512,14244.4,14244,14244.5,14244.5,14244.5,-73.6966,-6.94743,0.642699,0.555502,0.642699,0
46.56,14244.4,14244.4,14244.4,14244.4,14244.4,-73.6983,-6.95683,0.642844,0.555624,0.642844,0
46.608,14244.4,14244.8,14244.2,14244.2,14244.2,-73.691,-6.93717,0.642515,0.55534,0.642515,0
46.656,14244.4,14244.6,14244.3,14244.3,14244.3,-73.6819,-6.91473,0.642134,0.555011,0.642134,0
46.704,14244.4,14244.1,14244.4,14244.4,14244.4,-73.6792,-6.91964,0.642183,0.555052,0.642183,0
46.752,14244.4,14243.9,14244.5,14244.5,14244.5,-73.6821,-6.94603,0.642574,0.555388,0.642574,0
46.8,14244.4,14244.3,14244.4,14244.4,14244.4,-73.6828,-6.95966,0.642769,0.555557,0.642769,0
46.848,14244.4,14244.8,14244.3,14244.3,14244.3,-73.6773,-6.94297,0.642494,0.555324,0.642494,0
46.896,14244.4,14244.7,14244.3,14244.3,14244.3,-73.6714,-6.91818,0.642103,0.554991,0.642103,0
46.944,14244.4,14244.2,14244.5,14244.5,14244.5,-73.6734,-6.91792,0.642114,0.555,0.642114,0
46.992,14244.4,14244,14244.6,14244.6,14244.6,-73.6828,-6.94222,0.642524,0.55535,0.642524,0
47.04,14244.4,14244.4,14244.5,14244.5,14244.5,-73.6909,-6.95853,0.642813,0.555595,0.642813,0
47.088,14244.4,14244.8,14244.3,14244.3,14244.3,-73.6911,-6.94474,0.642623,0.55543,0.642623,0
47.136,14244.4,14244.8,14244.3,14244.3,14244.3,-73.6873,-6.91847,0.642227,0.555091,0.642227,0
47.184,14244.4,14244.3,14244.5,14244.5,14244.5,-73.6877,-6.91392,0.642166,0.555039,0.642166,0
47.232,14244.4,14243.9,14244.5,14244.5,14244.5,-73.6934,-6.93686,0.642529,0.555351,0.642529,0
47.28,14244.4,14244.2,14244.4,14244.4,14244.4,-73.6967,-6.95706,0.642835,0.555616,0.642835,0
47.328,14244.4,14244.7,14244.2,14244.2,14244.2,-73.6913,-6.94815,0.64267,0.555477,0.64267,0
47.376,14244.4,14244.7,14244.2,14244.2,14244.2,-73.681,-6.92235,0.642232,0.555102,0.642232,0
47.424,14244.4,14244.3,14244.4,14244.4,14244.4,-73.6752,-6.91428,0.642076,0.554967,0.642076,0
