ALT      VKNOT       OATF   GVW   CLP      HPTOT_T      HPMR_T     HPTR_T
  20000.0      0.0    -60.0  65500.0     40.0  -7401.8  -9677.4   1900.8
  20000.0      0.0    -60.0  65500.0     50.0  -6712.4  -8276.5   1172.1
  20000.0      0.0    -60.0  65500.0     60.0  -5129.2  -6216.3    670.1
  20000.0      0.0    -60.0  65500.0     70.0  -3655.2  -4282.4    214.4
  20000.0      0.0    -60.0  65500.0     80.0  -2292.0  -2442.1   -272.4
  20000.0      0.0    -60.0  65500.0     90.0  -1325.9   -898.5   -839.7
  20000.0      0.0    -60.0  65500.0    100.0   -202.4    828.0  -1436.0
  20000.0      0.0    -60.0  85000.0      0.0 -15487.5 -24608.2   8828.6
  20000.0      0.0    -60.0  85000.0     10.0 -15686.2 -23346.4   7373.3
  20000.0      0.0    -60.0  85000.0     20.0 -15952.3 -22124.7   5894.0
  20000.0      0.0    -60.0  85000.0     30.0 -14548.9 -19581.8   4736.2
  20000.0      0.0    -60.0  85000.0     40.0 -13145.5 -17039.0   3578.4
  20000.0      0.0    -60.0  85000.0     50.0 -11742.1 -14496.2   2420.6
  20000.0      0.0    -60.0  85000.0     60.0  -9808.5 -11419.6   1261.1
  20000.0      0.0    -60.0  85000.0     70.0  -7875.0  -8343.0    101.6
  20000.0      0.0    -60.0  85000.0     80.0  -6180.8  -5344.8  -1213.7
  20000.0      0.0    -60.0  85000.0     90.0  -5376.9  -3120.4  -2646.1
  20000.0      0.0    -60.0  85000.0    100.0  -3988.9   -140.3  -4258.5
  20000.0      0.0    -30.0  46000.0      0.0  -6127.9  -9379.8   2315.6
  20000.0      0.0    -30.0  46000.0     10.0  -5595.0  -8340.6   1936.0
  20000.0      0.0    -30.0  46000.0     20.0  -5062.2  -7301.5   1556.5
  20000.0      0.0    -30.0  46000.0     30.0  -4529.3  -6262.3   1176.9
  20000.0      0.0    -30.0  46000.0     40.0  -3996.5  -5223.1    797.4
  20000.0      0.0    -30.0  46000.0     50.0  -3463.7  -4184.0    417.9
  20000.0      0.0    -30.0  46000.0     60.0  -2139.7  -2613.8     38.0
  20000.0      0.0    -30.0  46000.0     70.0   -883.2  -1126.6   -329.1
  20000.0      0.0    -30.0  46000.0     80.0   -152.5   -317.7   -373.9
  20000.0      0.0    -30.0  46000.0     90.0    341.6    347.1   -512.7
  20000.0      0.0    -30.0  46000.0    100.0   1573.3   1423.1   -371.2
  20000.0      0.0    -30.0  65500.0      0.0  -7910.7 -13096.7   4842.5
  20000.0      0.0    -30.0  65500.0     10.0  -7385.1 -11894.2   4151.8
  20000.0      0.0    -30.0  65500.0     20.0  -6852.0 -10687.2   3463.7
  20000.0      0.0    -30.0  65500.0     30.0  -6502.6  -9625.5   2740.2
  20000.0      0.0    -30.0  65500.0     40.0  -6153.1  -8563.9   2016.7
  20000.0      0.0    -30.0  65500.0     50.0  -5803.7  -7502.2   1293.2
  20000.0      0.0    -30.0  65500.0     60.0  -4785.9  -5947.4    739.3
  20000.0      0.0    -30.0  65500.0     70.0  -3700.7  -4375.2    232.1
  20000.0      0.0    -30.0  65500.0     80.0  -2701.5  -2885.8   -288.9
  20000.0      0.0    -30.0  65500.0     90.0  -1812.4  -1440.3   -864.5
  20000.0      0.0    -30.0  65500.0    100.0  -1002.0    -86.3  -1425.5
  20000.0      0.0    -30.0  85000.0      0.0  -7100.1 -14826.2   7334.5
  20000.0      0.0    -30.0  85000.0     10.0  -6607.8 -13463.1   6456.4
  20000.0      0.0    -30.0  85000.0     20.0  -6081.9 -12080.0   5590.3
  20000.0      0.0    -30.0  85000.0     30.0  -6390.7 -11357.4   4563.5
  20000.0      0.0    -30.0  85000.0     40.0  -6699.5 -10634.9   3536.7
  20000.0      0.0    -30.0  85000.0     50.0  -7008.3  -9912.3   2509.9
  20000.0      0.0    -30.0  85000.0     60.0  -6920.6  -8790.6   1481.9
  20000.0      0.0    -30.0  85000.0     70.0  -6832.9  -7668.9    453.8
  20000.0      0.0    -30.0  85000.0     80.0  -6924.2  -6605.7   -690.7
  20000.0      0.0    -30.0  85000.0     90.0  -6793.3  -5251.4  -1913.4
  20000.0      0.0    -30.0  85000.0    100.0  -6954.5  -4275.0  -3046.1
  20000.0      0.0      0.0  46000.0      0.0  -7390.1 -10482.4   2444.5
  20000.0      0.0      0.0  46000.0     10.0  -6642.6  -9277.8   2047.9
  20000.0      0.0      0.0  46000.0     20.0  -5895.1  -8073.2   1651.4
  20000.0      0.0      0.0  46000.0     30.0  -5147.6  -6868.6   1254.8
  20000.0      0.0      0.0  46000.0     40.0  -4400.1  -5664.0    858.2
  20000.0      0.0      0.0  46000.0     50.0  -3652.6  -4459.5    461.6
  20000.0      0.0      0.0  46000.0     60.0  -2403.9  -2905.6     45.6
  20000.0      0.0      0.0  46000.0     70.0  -1197.6  -1420.3   -345.8
  20000.0      0.0      0.0  46000.0     80.0   -354.0   -523.4   -371.0
  20000.0      0.0      0.0  46000.0     90.0    290.8    242.7   -467.0
  20000.0      0.0      0.0  46000.0    100.0   1339.1   1244.1   -422.5
  20000.0      0.0      0.0  65500.0      0.0  -6381.6 -11485.1   4733.5
  20000.0      0.0      0.0  65500.0     10.0  -5667.3 -10199.0   4146.0
  20000.0      0.0      0.0  65500.0     20.0  -4923.3  -8895.3   3569.2
  20000.0      0.0      0.0  65500.0     30.0  -4913.9  -8172.8   2850.9
  20000.0      0.0      0.0  65500.0     40.0  -4904.5  -7450.4   2132.6
  20000.0      0.0      0.0  65500.0     50.0  -4895.1  -6727.9   1414.3
  20000.0      0.0      0.0  65500.0     60.0  -4442.6  -5678.6    808.4
  20000.0      0.0      0.0  65500.0     70.0  -3746.3  -4468.0    249.7
  20000.0      0.0      0.0  65500.0     80.0  -3111.0  -3329.4   -305.4
  20000.0      0.0      0.0  65500.0     90.0  -2298.8  -1982.0   -889.2
  20000.0      0.0      0.0  65500.0    100.0  -1801.6  -1000.6  -1415.1
  20000.0      0.0      0.0  85000.0      0.0   1287.3  -5044.2   5840.4
  20000.0      0.0      0.0  85000.0     10.0   2470.5  -3579.8   5539.5
  20000.0      0.0      0.0  85000.0     20.0   3788.4  -2035.2   5286.6
  20000.0      0.0      0.0  85000.0     30.0   1767.5  -3133.0   4390.9
  20000.0      0.0      0.0  85000.0     40.0   -253.5  -4230.7   3495.1
  20000.0      0.0      0.0  85000.0     50.0  -2274.5  -5328.5   2599.3
  20000.0      0.0      0.0  85000.0     60.0  -4032.6  -6161.6   1702.7
  20000.0      0.0      0.0  85000.0     70.0  -5790.8  -6994.7    806.1
  20000.0      0.0      0.0  85000.0     80.0  -7667.6  -7866.7   -167.7
  20000.0      0.0      0.0  85000.0     90.0  -8209.7  -7382.5  -1180.7
  20000.0      0.0      0.0  85000.0    100.0  -9920.0  -8409.7  -1833.7
  20000.0      0.0     30.0  46000.0      0.0  -8652.4 -11585.0   2573.4
  20000.0      0.0     30.0  46000.0     10.0  -7690.2 -10215.0   2159.8
  20000.0      0.0     30.0  46000.0     20.0  -6728.0  -8845.0   1746.2
  20000.0      0.0     30.0  46000.0     30.0  -5765.8  -7475.0   1332.6
  20000.0      0.0     30.0  46000.0     40.0  -4803.6  -6104.9    919.0
  20000.0      0.0     30.0  46000.0     50.0  -3841.5  -4734.9    505.4
  20000.0      0.0     30.0  46000.0     60.0  -2668.1  -3197.5     53.2
  20000.0      0.0     30.0  46000.0     70.0  -1512.1  -1714.1   -362.6
  20000.0      0.0     30.0  46000.0     80.0   -555.5   -729.1   -368.0
  20000.0      0.0     30.0  46000.0     90.0    240.0    138.3   -421.2
  20000.0      0.0     30.0  46000.0    100.0   1104.9   1065.2   -473.9
  20000.0      0.0     30.0  65500.0      0.0  -4852.5  -9873.6   4624.4
  20000.0      0.0     30.0  65500.0     10.0  -3949.5  -8503.9   4140.3
  20000.0      0.0     30.0  65500.0     20.0  -2994.6  -7103.4   3674.7
  20000.0      0.0     30.0  65500.0     30.0  -3325.2  -6720.1   2961.6
  20000.0      0.0     30.0  65500.0     40.0  -3655.9  -6336.9   2248.5
  20000.0      0.0     30.0  65500.0     50.0  -3986.5  -5953.7   1535.4
  20000.0      0.0     30.0  65500.0     60.0  -4099.3  -5409.7    877.5
  20000.0      0.0     30.0  65500.0     70.0  -3791.8  -4560.9    267.3
  20000.0      0.0     30.0  65500.0     80.0  -3520.6  -3773.0   -322.0
  20000.0      0.0     30.0  65500.0     90.0  -2785.2  -2523.8   -914.0
  20000.0      0.0     30.0  65500.0    100.0  -2601.2  -1915.0  -1404.6
  20000.0      0.0     30.0  85000.0      0.0   9674.7   4737.8   4346.4
  20000.0      0.0     30.0  85000.0     10.0  11548.9   6303.4   4622.6
  20000.0      0.0     30.0  85000.0     20.0  13658.8   8009.5   4982.9
  20000.0      0.0     30.0  85000.0     30.0   9925.6   5091.5   4218.2
  20000.0      0.0     30.0  85000.0     40.0   6192.5   2173.4   3453.4
  20000.0      0.0     30.0  85000.0     50.0   2459.3   -744.6   2688.7
  20000.0      0.0     30.0  85000.0     60.0  -1144.7  -3532.6   1923.5
  20000.0      0.0     30.0  85000.0     70.0  -4748.7  -6320.6   1158.3
  20000.0      0.0     30.0  85000.0     80.0  -8411.0  -9127.6    355.2
  20000.0      0.0     30.0  85000.0     90.0  -9626.1  -9513.5   -448.0
  20000.0      0.0     30.0  85000.0    100.0 -12885.6 -12544.4   -621.2
  20000.0      0.0     60.0  46000.0      0.0  -9412.4 -12156.9   2641.3
  20000.0      0.0     60.0  46000.0     10.0  -8305.3 -10694.3   2218.6
  20000.0      0.0     60.0  46000.0     20.0  -7198.1  -9231.7   1795.9
  20000.0      0.0     60.0  46000.0     30.0  -6091.0  -7769.2   1373.2
  20000.0      0.0     60.0  46000.0     40.0  -4983.9  -6306.6    950.5
  20000.0      0.0     60.0  46000.0     50.0  -3876.8  -4844.0    527.7
  20000.0      0.0     60.0  46000.0     60.0  -2836.7  -3389.5     49.7
  20000.0      0.0     60.0  46000.0     70.0  -1789.2  -1974.8   -380.3
  20000.0      0.0     60.0  46000.0     80.0   -783.7   -961.0   -370.8
  20000.0      0.0     60.0  46000.0     90.0     98.6    -51.2   -386.2
  20000.0      0.0     60.0  46000.0    100.0    727.4    748.0   -535.6
  20000.0      0.0     60.0  65500.0      0.0  -2957.3  -7829.6   4445.2
  20000.0      0.0     60.0  65500.0     10.0  -1931.3  -6440.4   4063.5
  20000.0      0.0     60.0  65500.0     20.0   -834.2  -5008.8   3707.1
  20000.0      0.0     60.0  65500.0     30.0  -1499.2  -4971.7   3011.5
  20000.0      0.0     60.0  65500.0     40.0  -2164.2  -4934.6   2315.9
  20000.0      0.0     60.0  65500.0     50.0  -2829.1  -4897.5   1620.3
  20000.0      0.0     60.0  65500.0     60.0  -3441.3  -4823.2    939.5
  20000.0      0.0     60.0  65500.0     70.0  -3480.9  -4318.6    305.4
  20000.0      0.0     60.0  65500.0     80.0  -3581.8  -3898.5   -305.7
  20000.0      0.0     60.0  65500.0     90.0  -2916.4  -2760.5   -881.9
  20000.0      0.0     60.0  65500.0    100.0  -3005.6  -2502.2  -1317.0
  20000.0      0.0     60.0  85000.0      0.0  17095.2  13537.6   2890.1
  20000.0      0.0     60.0  85000.0     10.0  19565.8  15166.2   3687.6
  20000.0      0.0     60.0  85000.0     20.0  22359.6  16987.3   4600.4
  20000.0      0.0     60.0  85000.0     30.0  17143.8  12469.9   3971.0
  20000.0      0.0     60.0  85000.0     40.0  11928.0   7952.4   3341.5
  20000.0      0.0     60.0  85000.0     50.0   6712.2   3434.9   2712.1
  20000.0      0.0     60.0  85000.0     60.0   1511.9  -1069.4   2085.1
  20000.0      0.0     60.0  85000.0     70.0  -3688.4  -5573.6   1458.1
  20000.0      0.0     60.0  85000.0     80.0  -8888.7 -10077.8    831.1
  20000.0      0.0     60.0  85000.0     90.0 -10697.3 -11243.6    225.5
  20000.0      0.0     60.0  85000.0    100.0 -15286.8 -16033.5    500.4
  20000.0      0.0     90.0  46000.0      0.0   4394.0   2664.4    938.4
  20000.0      0.0     90.0  46000.0     10.0   3623.4   2105.8    736.7
  20000.0      0.0     90.0  46000.0     20.0   2852.8   1547.2    534.9
  20000.0      0.0     90.0  46000.0     30.0   2082.2    988.6    333.1
  20000.0      0.0     90.0  46000.0     40.0   1311.6    430.0    131.3
  20000.0      0.0     90.0  46000.0     50.0    541.0   -128.6    -70.5
  20000.0      0.0     90.0  46000.0     60.0   -232.8   -687.6   -274.9
  20000.0      0.0     90.0  46000.0     70.0   -986.8  -1277.7   -427.1
  20000.0      0.0     90.0  46000.0     80.0  -1785.3  -1951.4   -538.8
  20000.0      0.0     90.0  46000.0     90.0  -2670.4  -2710.6   -659.8
  20000.0      0.0     90.0  46000.0    100.0  -3803.9  -3575.3   -898.8
  20000.0      0.0     90.0  65500.0      0.0   9554.2   6753.4   2230.7
  20000.0      0.0     90.0  65500.0     10.0   8799.1   6307.2   1924.2
  20000.0      0.0     90.0  65500.0     20.0   8047.3   5863.0   1618.8
  20000.0      0.0     90.0  65500.0     30.0   7211.7   5352.3   1297.3
  20000.0      0.0     90.0  65500.0     40.0   6376.0   4841.7    975.8
  20000.0      0.0     90.0  65500.0     50.0   5540.4   4331.1    654.3
  20000.0      0.0     90.0  65500.0     60.0   6340.4   4975.3    793.9
  20000.0      0.0     90.0  65500.0     70.0   7167.8   5640.0    935.7
  20000.0      0.0     90.0  65500.0     80.0   6458.4   5201.7    662.8
  20000.0      0.0     90.0  65500.0     90.0   7255.8   5849.9    797.2
  20000.0      0.0     90.0  65500.0    100.0   8050.4   6398.4   1007.2
  20000.0      0.0     90.0  85000.0      0.0  -3523.7  -6145.9   2530.4
  20000.0      0.0     90.0  85000.0     10.0  -3198.3  -5565.5   2228.5
  20000.0      0.0     90.0  85000.0     20.0  -2857.6  -4975.9   1932.2
  20000.0      0.0     90.0  85000.0     30.0  -2898.3  -4688.1   1562.3
  20000.0      0.0     90.0  85000.0     40.0  -2938.9  -4400.3   1192.5
  20000.0      0.0     90.0  85000.0     50.0  -2979.6  -4112.6    822.7
  20000.0      0.0     90.0  85000.0     60.0  -2540.6  -3413.9    529.0
  20000.0      0.0     90.0  85000.0     70.0  -2101.7  -2715.3    235.2
  20000.0      0.0     90.0  85000.0     80.0  -1662.8  -2016.7    -58.5
  20000.0      0.0     90.0  85000.0     90.0  -1758.3  -1344.5   -817.5
  20000.0      0.0     90.0  85000.0    100.0  -1323.6   -801.3  -1010.0
  20000.0      0.0    120.0  46000.0      0.0  -9032.1 -13866.9   4484.6
  20000.0      0.0    120.0  46000.0     10.0  -8512.2 -12716.3   3844.6
  20000.0      0.0    120.0  46000.0     20.0  -7992.3 -11565.6   3204.7
  20000.0      0.0    120.0  46000.0     30.0  -7472.4 -10415.0   2564.7
  20000.0      0.0    120.0  46000.0     40.0  -6952.5  -9264.4   1924.7
  20000.0      0.0    120.0  46000.0     50.0  -6432.6  -8113.7   1284.7
  20000.0      0.0    120.0  46000.0     60.0  -5603.3  -6589.1    577.8
  20000.0      0.0    120.0  46000.0     70.0  -4744.2  -5085.1    -79.5
  20000.0      0.0    120.0  46000.0     80.0  -3921.2  -3642.7   -711.2
  20000.0      0.0    120.0  46000.0     90.0  -3182.4  -2273.7  -1343.4
  20000.0      0.0    120.0  46000.0    100.0  -2619.0   -998.8  -2070.5
  20000.0      0.0    120.0  65500.0      0.0 -10878.5 -19993.4   8827.9
  20000.0      0.0    120.0  65500.0     10.0 -10499.8 -18479.2   7682.0
  20000.0      0.0    120.0  65500.0     20.0 -10121.2 -16965.0   6536.1
  20000.0      0.0    120.0  65500.0     30.0  -9742.6 -15450.8   5390.2
  20000.0      0.0    120.0  65500.0     40.0  -9363.9 -13936.6   4244.2
  20000.0      0.0    120.0  65500.0     50.0  -8985.3 -12422.4   3098.3
  20000.0      0.0    120.0  65500.0     60.0  -8606.6 -10908.2   1952.4
  20000.0      0.0    120.0  65500.0     70.0  -7769.9  -9066.3    937.0
  20000.0      0.0    120.0  65500.0     80.0  -6952.6  -7249.7    -70.8
  20000.0      0.0    120.0  65500.0     90.0  -6142.6  -5471.4  -1052.7
  20000.0      0.0    120.0  65500.0    100.0  -5442.9  -3754.7  -2070.5
  20000.0      0.0    120.0  85000.0      0.0  -3564.5  -6875.8   3000.9
  20000.0      0.0    120.0  85000.0     10.0  -3524.1  -6404.2   2554.5
  20000.0      0.0    120.0  85000.0     20.0  -3483.7  -5932.6   2108.2
  20000.0      0.0    120.0  85000.0     30.0  -3443.4  -5461.0   1661.9
  20000.0      0.0    120.0  85000.0     40.0  -3403.0  -4989.5   1215.6
  20000.0      0.0    120.0  85000.0     50.0  -3362.6  -4517.9    769.2
  20000.0      0.0    120.0  85000.0     60.0  -3322.2  -4046.3    322.9
  20000.0      0.0    120.0  85000.0     70.0  -3281.8  -3574.7   -123.4
  20000.0      0.0    120.0  85000.0     80.0  -3241.4  -3103.2   -569.7
  20000.0      0.0    120.0  85000.0     90.0  -3201.0  -2631.6  -1016.1
  20000.0      0.0    120.0  85000.0    100.0  -3160.6  -2160.0  -1462.4
  20000.0     85.0    -60.0  46000.0      0.0 -12987.2 -17786.6   4610.4
  20000.0     85.0    -60.0  46000.0     10.0 -12054.8 -16252.0   3970.6
  20000.0     85.0    -60.0  46000.0     20.0 -11122.3 -14717.4   3330.8
  20000.0     85.0    -60.0  46000.0     30.0 -10189.8 -13182.7   2691.0
  20000.0     85.0    -60.0  46000.0     40.0  -9257.4 -11648.1   2051.2
  20000.0     85.0    -60.0  46000.0     50.0  -8324.9 -10113.5   1411.4
  20000.0     85.0    -60.0  46000.0     60.0  -7567.7  -8654.8    701.6
  20000.0     85.0    -60.0  46000.0     70.0  -6968.5  -7307.6    -57.4
  20000.0     85.0    -60.0  46000.0     80.0  -6599.4  -6116.8   -874.3
  20000.0     85.0    -60.0  46000.0     90.0  -6506.3  -5090.1  -1809.4
  20000.0     85.0    -60.0  46000.0    100.0  -6413.3  -4063.4  -2744.5
  20000.0     85.0    -60.0  65500.0      0.0 -12343.9 -21956.7   9332.3
  20000.0     85.0    -60.0  65500.0     10.0 -11826.8 -20323.5   8211.7
  20000.0     85.0    -60.0  65500.0     20.0 -11309.7 -18690.4   7091.2
  20000.0     85.0    -60.0  65500.0     30.0 -10792.5 -17057.3   5970.6
  20000.0     85.0    -60.0  65500.0     40.0 -10275.4 -15424.2   4850.0
  20000.0     85.0    -60.0  65500.0     50.0  -9758.3 -13791.0   3729.5
  20000.0     85.0    -60.0  65500.0     60.0  -9181.2 -12097.7   2612.0
  20000.0     85.0    -60.0  65500.0     70.0  -7921.7  -9979.5   1782.9
  20000.0     85.0    -60.0  65500.0     80.0  -6574.2  -7820.5    976.4
  20000.0     85.0    -60.0  65500.0     90.0  -5201.7  -5624.1    185.4
  20000.0     85.0    -60.0  65500.0    100.0  -3756.3  -3409.7   -570.9
  20000.0     85.0    -60.0  85000.0      0.0  -3372.5  -5071.4   1407.2
  20000.0     85.0    -60.0  85000.0     10.0  -3017.1  -4630.6   1270.0
  20000.0     85.0    -60.0  85000.0     20.0  -2661.7  -4189.9   1132.8
  20000.0     85.0    -60.0  85000.0     30.0  -2306.3  -3749.1    995.6
  20000.0     85.0    -60.0  85000.0     40.0  -1950.9  -3308.4    858.5
  20000.0     85.0    -60.0  85000.0     50.0  -1595.5  -2867.6    721.3
  20000.0     85.0    -60.0  85000.0     60.0   -967.7  -2153.0    598.2
  20000.0     85.0    -60.0  85000.0     70.0      4.3  -1204.1    622.5
  20000.0     85.0    -60.0  85000.0     80.0   1376.6    -69.5    749.4
  20000.0     85.0    -60.0  85000.0     90.0   2862.2   1234.7    947.3
  20000.0     85.0    -60.0  85000.0    100.0   4678.9   2621.4   1302.4
  20000.0     85.0    -30.0  46000.0      0.0 -12152.3 -16209.4   3777.1
  20000.0     85.0    -30.0  46000.0     10.0 -11157.6 -14712.7   3256.0
  20000.0     85.0    -30.0  46000.0     20.0 -10162.9 -13216.0   2734.9
  20000.0     85.0    -30.0  46000.0     30.0  -9168.2 -11719.3   2213.8
  20000.0     85.0    -30.0  46000.0     40.0  -8173.4 -10222.6   1692.6
  20000.0     85.0    -30.0  46000.0     50.0  -7178.7  -8725.9   1171.5
  20000.0     85.0    -30.0  46000.0     60.0  -6238.3  -7246.7    609.7
  20000.0     85.0    -30.0  46000.0     70.0  -5416.1  -5850.8     11.2
  20000.0     85.0    -30.0  46000.0     80.0  -4766.0  -4571.9   -630.7
  20000.0     85.0    -30.0  46000.0     90.0  -4322.3  -3415.7  -1361.0
  20000.0     85.0    -30.0  46000.0    100.0  -3878.6  -2259.6  -2091.3
  20000.0     85.0    -30.0  65500.0      0.0 -12486.9 -20418.8   7645.9
  20000.0     85.0    -30.0  65500.0     10.0 -11689.4 -18705.9   6720.2
  20000.0     85.0    -30.0  65500.0     20.0 -10891.9 -16993.1   5794.6
  20000.0     85.0    -30.0  65500.0     30.0 -10094.4 -15280.2   4868.9
  20000.0     85.0    -30.0  65500.0     40.0  -9296.8 -13567.3   3943.2
  20000.0     85.0    -30.0  65500.0     50.0  -8499.3 -11854.4   3017.6
  20000.0     85.0    -30.0  65500.0     60.0  -7647.7 -10090.5   2099.0
  20000.0     85.0    -30.0  65500.0     70.0  -6207.9  -7967.6   1414.4
  20000.0     85.0    -30.0  65500.0     80.0  -4684.2  -5805.6    754.1
  20000.0     85.0    -30.0  65500.0     90.0  -3130.8  -3609.1    108.0
  20000.0     85.0    -30.0  65500.0    100.0  -1516.1  -1394.2   -504.8
  20000.0     85.0    -30.0  85000.0      0.0  -2581.2  -4407.2   1486.4
  20000.0     85.0    -30.0  85000.0     10.0  -2245.2  -3941.8   1315.2
  20000.0     85.0    -30.0  85000.0     20.0  -1909.2  -3476.4   1144.1
  20000.0     85.0    -30.0  85000.0     30.0  -1573.2  -3011.0    972.9
  20000.0     85.0    -30.0  85000.0     40.0  -1237.2  -2545.6    801.8
  20000.0     85.0    -30.0  85000.0     50.0   -901.3  -2080.2    630.6
  20000.0     85.0    -30.0  85000.0     60.0   -319.5  -1382.9    491.6
  20000.0     85.0    -30.0  85000.0     70.0    584.6   -470.6    482.8
  20000.0     85.0    -30.0  85000.0     80.0   1870.6    619.4    584.3
  20000.0     85.0    -30.0  85000.0     90.0   3291.1   1866.5    750.5
  20000.0     85.0    -30.0  85000.0    100.0   4990.1   3196.8   1068.1
  20000.0     85.0      0.0  46000.0      0.0 -11317.4 -14632.3   2943.9
  20000.0     85.0      0.0  46000.0     10.0 -10260.4 -13173.5   2541.5
  20000.0     85.0      0.0  46000.0     20.0  -9203.4 -11714.7   2139.0
  20000.0     85.0      0.0  46000.0     30.0  -8146.5 -10255.9   1736.5
  20000.0     85.0      0.0  46000.0     40.0  -7089.5  -8797.2   1334.1
  20000.0     85.0      0.0  46000.0     50.0  -6032.6  -7338.4    931.6
  20000.0     85.0      0.0  46000.0     60.0  -4909.0  -5838.6    517.8
  20000.0     85.0      0.0  46000.0     70.0  -3863.7  -4394.0     79.7
  20000.0     85.0      0.0  46000.0     80.0  -2932.5  -3027.0   -387.2
  20000.0     85.0      0.0  46000.0     90.0  -2138.2  -1741.4   -912.7
  20000.0     85.0      0.0  46000.0    100.0  -1344.0   -455.8  -1438.2
  20000.0     85.0      0.0  65500.0      0.0 -12629.9 -18881.0   5959.5
  20000.0     85.0      0.0  65500.0     10.0 -11552.0 -17088.4   5228.7
  20000.0     85.0      0.0  65500.0     20.0 -10474.1 -15295.7   4498.0
  20000.0     85.0      0.0  65500.0     30.0  -9396.2 -13503.0   3767.2
  20000.0     85.0      0.0  65500.0     40.0  -8318.2 -11710.4   3036.4
  20000.0     85.0      0.0  65500.0     50.0  -7240.3  -9917.7   2305.7
  20000.0     85.0      0.0  65500.0     60.0  -6114.2  -8083.3   1586.0
  20000.0     85.0      0.0  65500.0     70.0  -4494.1  -5955.7   1045.9
  20000.0     85.0      0.0  65500.0     80.0  -2794.2  -3790.8    531.8
  20000.0     85.0      0.0  65500.0     90.0  -1059.9  -1594.0     30.5
  20000.0     85.0      0.0  65500.0    100.0    724.1    621.2   -438.7
  20000.0     85.0      0.0  85000.0      0.0  -1789.8  -3743.1   1565.5
  20000.0     85.0      0.0  85000.0     10.0  -1473.2  -3253.0   1360.4
  20000.0     85.0      0.0  85000.0     20.0  -1156.6  -2763.0   1155.3
  20000.0     85.0      0.0  85000.0     30.0   -840.1  -2272.9    950.2
  20000.0     85.0      0.0  85000.0     40.0   -523.5  -1782.8    745.0
  20000.0     85.0      0.0  85000.0     50.0   -207.0  -1292.8    539.9
  20000.0     85.0      0.0  85000.0     60.0    328.6   -612.8    385.1
  20000.0     85.0      0.0  85000.0     70.0   1165.0    262.8    343.0
  20000.0     85.0      0.0  85000.0     80.0   2364.6   1308.3    419.2
  20000.0     85.0      0.0  85000.0     90.0   3720.0   2498.3    553.7
  20000.0     85.0      0.0  85000.0    100.0   5301.3   3772.1    833.8
  20000.0     85.0     30.0  46000.0      0.0 -10482.4 -13055.1   2110.7
  20000.0     85.0     30.0  46000.0     10.0  -9363.2 -11634.3   1826.9
  20000.0     85.0     30.0  46000.0     20.0  -8244.0 -10213.4   1543.1
  20000.0     85.0     30.0  46000.0     30.0  -7124.8  -8792.6   1259.3
  20000.0     85.0     30.0  46000.0     40.0  -6005.6  -7371.7    975.5
  20000.0     85.0     30.0  46000.0     50.0  -4886.4  -5950.8    691.7
  20000.0     85.0     30.0  46000.0     60.0  -3579.6  -4430.4    425.9
  20000.0     85.0     30.0  46000.0     70.0  -2311.3  -2937.2    148.2
  20000.0     85.0     30.0  46000.0     80.0  -1099.1  -1482.1   -143.7
  20000.0     85.0     30.0  46000.0     90.0     45.8    -67.0   -464.4
  20000.0     85.0     30.0  46000.0    100.0   1190.7   1348.1   -785.0
  20000.0     85.0     30.0  65500.0      0.0 -12772.9 -17343.2   4273.1
  20000.0     85.0     30.0  65500.0     10.0 -11414.6 -15470.8   3737.2
  20000.0     85.0     30.0  65500.0     20.0 -10056.3 -13598.4   3201.4
  20000.0     85.0     30.0  65500.0     30.0  -8698.0 -11725.9   2665.5
  20000.0     85.0     30.0  65500.0     40.0  -7339.7  -9853.5   2129.7
  20000.0     85.0     30.0  65500.0     50.0  -5981.3  -7981.1   1593.8
  20000.0     85.0     30.0  65500.0     60.0  -4580.7  -6076.1   1073.0
  20000.0     85.0     30.0  65500.0     70.0  -2780.3  -3943.8    677.4
  20000.0     85.0     30.0  65500.0     80.0   -904.1  -1775.9    309.5
  20000.0     85.0     30.0  65500.0     90.0   1011.0    421.1    -46.9
  20000.0     85.0     30.0  65500.0    100.0   2964.3   2636.6   -372.6
  20000.0     85.0     30.0  85000.0      0.0   -998.4  -3078.9   1644.7
  20000.0     85.0     30.0  85000.0     10.0   -701.2  -2564.2   1405.6
  20000.0     85.0     30.0  85000.0     20.0   -404.1  -2049.5   1166.5
  20000.0     85.0     30.0  85000.0     30.0   -107.0  -1534.8    927.4
  20000.0     85.0     30.0  85000.0     40.0    190.2  -1020.1    688.3
  20000.0     85.0     30.0  85000.0     50.0    487.3   -505.3    449.2
  20000.0     85.0     30.0  85000.0     60.0    976.7    157.4    278.5
  20000.0     85.0     30.0  85000.0     70.0   1745.3    996.2    203.3
  20000.0     85.0     30.0  85000.0     80.0   2858.6   1997.2    254.1
  20000.0     85.0     30.0  85000.0     90.0   4148.9   3130.2    357.0
  20000.0     85.0     30.0  85000.0    100.0   5612.5   4347.5    599.5
  20000.0     85.0     60.0  46000.0      0.0  -9595.5 -11545.5   1402.2
  20000.0     85.0     60.0  46000.0     10.0  -8428.1 -10161.6   1220.5
  20000.0     85.0     60.0  46000.0     20.0  -7260.7  -8777.7   1038.8
  20000.0     85.0     60.0  46000.0     30.0  -6093.2  -7393.8    857.1
